seconds,heartrate
0,-3.95376191487289
0.0099931238788713,-2.09487475971539
0.0149896858182501,-0.613243735088879
0.0209855601456184,-0.427368372714436
0.0279807468607487,-0.646442019908366
0.0329773088002412,-0.761430593577331
0.03797387073962,-0.758666006865907
0.0439697450668746,-0.938888107842744
0.0489663070062534,-1.41498919563514
0.0539628689457459,-1.96276907677476
0.0599587432731141,-2.06505022561822
0.0649553052124929,-1.78257256903098
0.0719504919276233,-1.44608210424434
0.0779463662549915,-1.16590266389207
0.0899381149095007,-1.33026203571017
0.0989319264004962,-1.23472954303555
0.103928488339875,-0.544811180596368
0.10992436266713,-0.513352521437802
0.114920924606622,-0.634575895166575
0.120916798933877,0.347281286035292
0.167884481164378,0.731502719529596
0.177877605043136,0.0605454146992174
0.183873479370504,0.150018538440677
0.188870041309997,0.519166452944287
0.193866603249376,0.635731798328747
0.19986247757663,1.01642930640693
0.204859039516009,1.13013727238796
0.212853538619129,0.269018961904981
0.217850100558508,-0.896370932654234
0.222846662498,-1.36130558127892
0.228842536825255,-0.888571428575919
0.233839098764634,0.409997874547186
0.246830159807132,1.00108751623979
0.255823971298128,0.343667623437023
0.260820533237506,-0.427706507776784
0.267815719952637,-0.994879045720918
0.273811594279891,-0.844109417898235
0.278808156219384,-0.0567213265739139
0.283804718158763,0.616464863020991
0.289800592486131,1.12096048632827
0.353756585310634,2.40811181175117
0.364749021577268,4.01202337115746
0.369745583516647,2.89477954722858
0.377740082619766,-0.520270241909134
0.382736644559145,-2.590743158571
0.387733206498638,-2.26704360628994
0.393729080825892,-1.32376936513014
0.398725642765271,-1.03443354402991
0.404721517092639,-1.52030442294605
0.409718079032018,-2.78110230690362
0.422709140074403,-3.75966594661965
0.433701576341264,-3.86112805253044
0.437698825892653,-3.48765840008815
0.443694700220021,-3.1113835382171
0.447691949771524,-3.03412765882635
0.453687824098893,-2.86182808115966
0.458684386038271,-2.80290908593706
0.46368094797765,-3.01063503970375
0.468677509917143,-3.29379913005668
0.475672696632273,-3.55173567261292
0.480669258571652,-4.1969166884008
0.532633502741533,-10.7586007064567
0.542626626620404,-23.1124600370323
0.548622500947658,-27.7465940986504
0.553619062887151,-19.1125507794348
0.559614937214406,-7.32832046582046
0.566610123929536,-2.78332853988293
0.571606685869028,-4.21806894242919
0.757478790015171,2.62769718316302
0.766472601506166,20.8815634779842
0.771469163445545,32.7980443105963
0.776465725385037,32.0712493894855
0.781462287324416,27.3016969311656
0.787458161651671,22.2866981041991
0.794453348366915,16.956934484336
0.799449910306294,9.72330906704503
0.805445784633548,1.4631753980169
0.810442346573041,-5.33129655009893
0.816438220900295,-11.1541389937293
0.821434782839674,-15.4402008804979
0.827430657167042,-18.3025906613312
0.832427219106421,-20.9289523374649
1.14221405935007,-17.7587314808209
1.15220718322894,-6.53117249418367
1.15720374516832,1.54974366960819
1.16319961949557,1.51099192207078
1.17519136815019,-0.290029652769237
1.18418517964119,-0.120819916792112
1.18918174158057,0.911741094117454
1.19417830351995,0.431990196196849
1.20117349023508,-1.1842158846005
1.20617005217457,-1.8881763586155
1.21116661411395,-1.61937088251674
1.21716248844132,-1.37677796478809
1.2221590503807,-1.12825315783065
1.22715561232019,-0.873331959477934
1.23215217425957,-0.824248774762052
1.23714873619895,-0.852489498629385
1.24514323530195,-1.07511952163725
1.25013979724133,-1.35353334529035
1.25513635918094,-1.40747753030187
1.26113223350819,-1.16144966546754
1.26612879544757,-0.64334330358579
1.27212466977483,-0.291391540216533
1.28511573081732,-0.879492803001175
1.29610816708407,-2.39803212407182
1.30110472902345,-3.04026429431359
1.3071006033507,-1.93890746781496
1.31209716529008,-0.987786167269542
1.31809303961745,-1.05379040334426
1.32308960155694,-1.05309934797241
1.3290854758842,-1.03563547305946
1.33408203782358,-1.6433852761299
1.34107722453871,-2.48271640587879
1.40303459258746,-2.0457837675718
1.41402702885421,0.142022746207352
1.4190235907937,2.51254056077079
1.42501946512095,3.77594753204823
1.43001602706033,3.35414179290978
1.43501258899971,1.70379631492803
1.44100846332697,0.553320507451227
1.44800365004221,0.243112076898553
1.4609947110846,0.146442576989485
1.46998852257559,0.789516256205875
1.47498508451497,2.27972457778081
1.48098095884234,3.72651665409035
1.48597752078183,3.95625376825551
1.49097408272121,2.92033073085097
1.49597064466059,2.0709486813205
1.50296583137572,1.74630002562243
1.5079623933151,1.78607250353653
1.51295895525459,2.26999889098243
1.51895482958184,2.63876170266012
1.52395139152122,2.87709840788535
1.52894795346072,2.88278057155844
1.53394451540021,2.41582470467503
1.54093970211534,2.64608198101016
1.54693557644259,4.25528365394753
1.55193213838197,6.02501600350185
1.60689431971559,4.69299995261294
1.62488194269736,-0.282621409398085
1.63387575418835,-3.71168577927884
1.63887231612773,-3.99252329495563
1.64386887806722,-3.82509916833418
1.65086406478247,-3.90058399642284
1.65586062672185,-3.74049473360228
1.66085718866123,-3.03451024419724
1.6658537506006,-2.38182342187633
1.6708503125401,-2.06369634346304
1.67684618686735,-1.44747072955692
1.68184274880673,-0.864457041292047
1.68683931074611,-1.17838725584662
1.69483380984923,-1.81543633952034
1.69983037178861,-1.77609089859881
1.7048269337281,-2.04280084739109
1.71082280805535,-4.61437543651773
1.71581936999473,-7.1423050998209
1.7218152443221,-3.83653889296603
1.73480630536449,15.4094668866102
1.74380011685548,37.8828419651241
1.75079530357073,27.0269088601937
1.75679117789798,-7.42692416102763
1.76178773983736,-28.9125828191755
1.81475129639523,-27.3333658970946
1.82374510788611,-11.3318671350481
1.82974098221337,0.692349848913811
1.83473754415286,2.41698804866672
1.83973410609224,0.906512640214291
1.84672929280748,-0.195751880120778
1.85272516713474,-0.51276972095122
1.85772172907411,-0.000296936735369971
1.86371760340137,1.07532333649637
1.86871416534086,1.78072414331111
1.87471003966812,2.03110835085206
1.87970660160761,2.5971699473011
1.88470316354699,3.36624922822036
1.89969284936524,4.14580747549944
1.90868666085623,5.0928767265257
1.91368322279561,6.09616340055499
1.91867978473499,7.28991399492035
1.92467565906225,8.33239430607328
1.92967222100174,8.86584884369305
1.93466878294112,9.44517483305434
1.94166396965625,10.5506781818937
1.94666053159563,11.8371347064945
1.95165709353512,13.0829333680513
2.00162271292925,14.8921344472808
2.01161583680812,16.2919304241923
2.0166123987475,14.9522979625751
2.02260827307475,11.2442882126636
2.02760483501413,6.17989320761728
2.03559933411725,-0.141149504894738
2.04059589605663,-4.98910055700701
2.04559245799612,-8.20660839846532
2.05858351903862,-12.7471152654638
2.06757733052962,-18.0766017963317
2.072573892469,-21.9766497043507
2.07856976679625,-23.3262876520044
2.08356632873563,-22.566184793955
2.09056151545076,-21.3217868392938
2.09555807739014,-20.1083621934177
2.10055463932963,-17.7683699217074
2.10555120126912,-14.8092241021447
2.1105477632085,-13.2948978191323
2.11654363753576,-13.0578385673881
2.12154019947525,-12.5986488470975
2.12653676141463,-11.6040127794137
2.13353194812976,-10.4587804768319
2.19948656573001,-8.54205377768273
2.20947968960888,-5.1404614872369
2.21447625154826,-2.38470389734312
2.22047212587552,-2.02166996643645
2.23845974885739,-2.2102613410394
2.24645424796051,-1.51676178334918
2.25344943467564,-1.01131727180025
2.25844599661514,-1.36736482960909
2.26344255855452,-1.17866127472438
